local_date,station,c_mean_24,p_max_24,p_min_24,ra1_sum_24,ra3_sum_24,rh_mean_24,t_mean_24,t_max_24,t_min_24,td_mean_24,tn6_min_24,tx6_max_24,v_min_24,wg_max_24,wmx_max_24,ws_mean_24,ws_max_24,c_mean_day,ra1_sum_day,rh_mean_day,rh_min_day,t_max_day,tx6_max_day,wg_max_day,wmx_max_day,ws_mean_day,ws_max_day,c_mean_night,ra1_sum_night,rh_mean_night,rh_max_night,t_min_night,tn6_min_night,wg_max_night,wmx_max_night,ws_mean_night,ws_max_night
2022-10-17,HRYR,65.625,1023.0,1019.0,0.0,0.0,80.652084,19.645834,24.0,16.0,15.958333,,,3000.0,,,1.5333333,4.6,72.69231,0.0,73.338455,57.1,24.0,,,,1.6923077,4.6,69.64286,0.0,80.57857,93.9,18.0,,,,0.99259263,3.1
2022-10-18,HRYR,68.61702,1023.0,1018.0,0.0,0.0,75.67447,20.872341,26.0,18.0,16.106382,,,8000.0,,,2.5152173,6.7,66.92308,0.0,66.72694,47.3,26.0,,,,3.2846146,6.7,75.0,0.0,91.28519,100.0,17.0,,,,2.1296294,5.7
2022-10-19,HRYR,71.875,1022.0,1017.0,0.0,0.0,79.697914,19.8125,25.0,17.0,15.958333,,,9000.0,,,2.8812501,8.7,70.38461,0.0,74.88463,53.8,25.0,,,,3.638461,8.7,57.142857,0.0,78.61072,93.8,16.0,,,,1.817857,4.1
2022-10-20,HRYR,59.255318,1021.0,1016.0,0.0,0.0,75.4,20.361702,26.0,16.0,15.680851,,,9999.0,,,1.9574468,7.7,65.0,0.0,69.79616,53.8,26.0,,,,2.0884614,7.7,58.333332,0.0,85.67408,100.0,18.0,,,,1.3851852,2.6
2022-10-21,HRYR,62.608696,1022.0,1017.0,0.0,0.0,82.478264,19.5,24.0,17.0,16.282608,,,5000.0,,10.8,2.3021739,5.1,70.0,0.0,75.491646,57.1,24.0,,,10.8,3.0833328,5.1,42.857143,0.0,92.925,100.0,15.0,,,,1.4821428,3.1
2022-10-22,HRYR,39.166668,1023.0,1013.0,0.0,0.0,69.083336,21.5625,28.0,15.0,14.666667,,,3000.0,,,2.5630434,6.2,38.076923,0.0,54.749996,37.1,28.0,,,,2.804166,6.2,43.57143,0.0,71.421425,88.0,17.0,,,,2.685714,5.1
2022-10-23,HRYR,41.666668,1024.0,1018.0,0.0,0.0,57.92917,23.083334,29.0,17.0,13.354167,,,9999.0,,,2.7479165,5.1,40.384617,0.0,45.465385,26.8,29.0,,,,2.6730764,5.1,35.76923,0.0,72.215385,93.8,17.0,,,,2.4499996,4.6
2022-10-24,HRYR,48.695652,1023.0,1015.0,0.0,0.0,62.180435,23.326086,30.0,17.0,15.065217,,,9999.0,,,3.1499999,9.3,55.384617,0.0,53.473076,33.0,30.0,,,,3.6307688,9.3,37.857143,0.0,70.45357,82.6,17.0,,,,2.5892851,6.2
2022-10-25,HRYR,43.085106,1021.0,1014.0,0.0,0.0,58.84681,23.425531,29.0,17.0,14.425532,,,9999.0,,,3.1148934,6.7,51.0,0.0,50.564003,37.4,29.0,,,,3.7759995,6.7,45.0,0.0,65.78889,82.6,18.0,,,,2.4518514,5.1
2022-10-26,HRYR,45.851063,1020.0,1015.0,0.0,0.0,57.887238,23.851065,30.0,18.0,14.574468,,,9999.0,,,3.6191487,9.3,46.53846,0.0,50.642307,35.3,30.0,,,,4.3653836,9.3,40.714287,0.0,65.807144,77.8,19.0,,,,2.453571,5.7
2022-10-27,HRYR,51.739132,1021.0,1017.0,0.0,0.0,72.28333,21.145834,29.0,17.0,15.479167,,,1000.0,,12.3,2.4125,7.2,59.583332,0.0,67.47692,39.9,29.0,,,12.3,3.461538,7.2,47.22222,0.0,93.65925,100.0,16.0,,,,0.7222222,1.5
2022-10-28,HRYR,44.787235,1022.0,1015.0,0.0,0.0,68.65319,22.25532,28.0,16.0,15.319149,,,7000.0,,,1.8765957,4.1,47.692307,0.0,56.95385,39.6,28.0,,,,2.3807688,4.1,33.57143,0.0,69.21785,88.1,18.0,,,,2.2071426,4.1
2022-10-29,HRYR,48.125,1020.0,1015.0,0.0,0.0,69.275,21.520834,27.0,18.0,15.479167,,,3000.0,,,2.9166667,11.3,51.923077,0.0,66.55769,53.6,27.0,,,,3.56923,11.3,53.148148,0.0,70.45185,88.0,16.0,,,,2.2629628,3.6
2022-10-30,HRYR,60.555557,1020.0,1015.0,0.0,0.0,62.875557,22.0,28.0,16.0,14.244445,,,9999.0,,,2.6088889,6.7,63.4,0.0,55.98,39.3,28.0,,,,2.968,6.7,51.8,0.0,69.144005,82.6,18.0,,,,2.2919996,3.6
2022-10-31,HRYR,45.217392,1020.0,1016.0,0.0,0.0,61.0587,22.76087,28.0,18.0,14.565217,,,9999.0,,,2.4760866,4.6,49.4,0.0,53.471996,42.0,28.0,,,,2.3919995,4.6,30.555555,0.0,66.29444,77.6,19.0,,,,2.7833328,4.1
2022-11-01,HRYR,44.148937,1022.0,1015.0,0.0,0.0,59.159573,23.446808,29.0,18.0,14.489362,,,9999.0,,8.7,2.8723404,6.7,50.6,0.0,50.168,37.1,29.0,,,8.7,3.3359993,6.7,51.666668,0.0,63.75925,82.6,18.0,,,,2.0703702,4.1
2022-11-02,HRYR,58.404255,1022.0,1017.0,0.0,0.0,61.976593,22.106382,25.0,18.0,14.382978,,,9999.0,,,3.0276594,9.8,56.53846,0.0,58.823086,47.3,25.0,,,,4.3115377,9.8,63.214287,0.0,72.032135,82.9,19.0,,,,1.4285715,2.1
2022-11-03,HRYR,63.409092,1021.0,1017.0,0.0,0.0,79.545456,20.022728,25.0,18.0,16.272728,,,4000.0,,,2.334091,6.7,66.818184,0.0,77.69544,57.4,25.0,,,,3.272727,6.7,55.0,0.0,91.72592,100.0,17.0,,,,1.1333333,2.6
2022-11-04,HRYR,58.695652,1028.0,1017.0,0.0,0.0,82.70652,19.73913,25.0,17.0,16.413044,,,5000.0,,10.8,1.8847826,8.7,67.8,0.0,71.98,53.8,25.0,,,10.8,2.748,8.7,56.923077,0.0,95.06154,100.0,16.0,,,,0.95000005,2.6
2022-11-05,HRYR,70.0,1021.0,1015.0,0.0,0.0,80.08,20.15,27.0,16.0,16.075,,,2000.0,,,2.295,6.2,73.333336,0.0,66.55,47.5,27.0,,,,3.3888884,6.2,73.92857,0.0,85.72501,100.0,18.0,,,,1.667857,4.1
2022-11-06,HRYR,74.375,1022.0,1018.0,0.0,0.0,85.38125,19.125,22.0,18.0,16.604166,,,9999.0,,,1.96875,4.6,73.84615,0.0,80.788445,68.8,22.0,,,,2.3346148,4.6,73.888885,0.0,94.499985,100.0,16.0,,,,1.2259259,3.1
2022-11-07,HRYR,59.88889,1023.0,1018.0,0.0,0.0,82.14889,19.466667,26.0,16.0,16.044445,,,3000.0,,14.9,1.9888889,9.8,63.75,0.0,73.379166,47.5,26.0,,,14.9,2.6249998,9.8,43.214287,0.0,87.67144,100.0,16.0,,,,1.7571428,3.1
2022-11-08,HRYR,59.347828,1022.0,1017.0,0.0,0.0,77.863045,19.913044,27.0,16.0,15.521739,,,8000.0,,,2.541304,7.7,67.5,0.0,68.7375,44.5,27.0,,,,3.520833,7.7,54.642857,0.0,88.21785,100.0,17.0,,,,1.8392855,3.6
2022-11-09,HRYR,57.954544,1022.0,1015.0,0.0,0.0,74.81136,20.886364,27.0,17.0,15.681818,,,8000.0,,14.4,2.6772726,8.7,62.5,0.0,64.025,44.8,27.0,,,14.4,2.9999998,8.7,57.692307,0.0,81.45768,93.9,18.0,,,,2.2269228,4.6
2022-11-10,HRYR,66.979164,1021.0,1017.0,0.0,0.0,81.487495,19.416666,25.0,17.0,16.0,,,7000.0,,,2.04375,5.7,72.88461,0.0,76.74999,57.1,25.0,,,,2.4576921,5.7,75.0,0.0,94.275,100.0,17.0,,,,1.0285715,2.6
2022-11-11,HRYR,69.0,1022.0,1017.0,0.0,0.0,82.12,19.444445,24.0,17.0,16.044445,,,8000.0,,,1.7111111,4.1,68.478264,0.0,74.74782,53.6,24.0,,,,1.8347825,4.1,68.57143,0.0,82.76429,100.0,17.0,,,,1.5222223,3.1
2022-11-12,HRYR,73.125,1023.0,1018.0,0.0,0.0,86.09792,19.291666,25.0,17.0,16.645834,,,1500.0,,,1.8638297,10.3,72.69231,0.0,80.19231,57.1,25.0,,,,2.5079997,10.3,62.77778,0.0,97.91851,100.0,16.0,,,,1.2407408,3.1
2022-11-13,HRYR,65.21739,1023.0,1019.0,0.0,0.0,83.18695,19.630434,25.0,16.0,16.456522,,,1500.0,,,1.778261,5.7,69.0,0.0,72.824,57.4,25.0,,,,2.1799996,5.7,63.214287,0.0,93.47499,100.0,16.0,,,,1.0607144,2.6
2022-11-14,HRYR,60.625,1023.0,1016.0,0.0,0.0,76.754166,20.958334,26.0,16.0,16.166666,,,2000.0,,,2.056522,5.7,60.0,0.0,63.992306,44.5,26.0,,,,2.1279998,3.1,71.666664,0.0,85.98517,100.0,18.0,,,,2.0923076,5.7
2022-11-15,HRYR,74.333336,1022.0,1017.0,0.0,0.0,87.10222,19.51111,24.0,17.0,17.155556,,,6000.0,,,2.328889,5.7,75.0,0.0,81.020836,64.7,24.0,,,,2.8499994,5.7,70.71429,0.0,98.692856,100.0,17.0,,,,1.525,4.1
2022-11-16,HRYR,68.75,1021.0,1016.0,0.0,0.0,83.916664,19.958334,25.0,17.0,16.6875,,,1000.0,,,2.1166666,7.7,68.07692,0.0,70.542305,50.4,25.0,,,,2.688461,7.7,75.0,0.0,96.34643,100.0,17.0,,,,1.7178571,7.7
2022-11-17,HRYR,73.75,1022.0,1016.0,0.0,0.0,88.19375,19.354166,26.0,17.0,17.125,,,3000.0,,,1.606383,5.7,72.69231,0.0,80.78462,57.1,26.0,,,,2.0879998,5.7,75.0,0.0,97.06297,100.0,17.0,,,,1.2074074,2.1
2022-11-18,HRYR,73.04348,1021.0,1017.0,0.0,0.0,89.26305,19.086956,23.0,17.0,17.02174,,,800.0,,,2.1,8.2,71.53846,0.0,82.39613,60.7,23.0,,,,2.326923,8.2,73.888885,0.0,97.78889,100.0,17.0,,,,1.2884616,2.6
2022-11-19,HRYR,66.25,1022.0,1017.0,0.0,0.0,81.268745,19.916666,25.0,13.0,16.291666,,,5000.0,,,1.8978721,5.7,64.61539,0.0,70.69615,53.6,25.0,,,,2.6884613,5.7,62.142857,0.0,90.50714,100.0,18.0,,,,1.3678571,2.6
2022-11-20,HRYR,66.06383,1022.0,1017.0,0.0,0.0,81.374466,20.25532,24.0,18.0,16.765957,,,3000.0,,,2.5085106,5.7,63.0,0.0,74.644005,56.9,24.0,,,,3.3039997,5.7,75.0,0.0,86.83572,100.0,17.0,,,,1.8962961,3.6
2022-11-21,HRYR,73.75,1021.0,1014.0,0.0,0.0,76.04583,20.854166,26.0,15.0,16.0625,,,7000.0,,,2.331915,7.2,72.69231,0.0,64.19616,50.4,26.0,,,,2.784615,7.2,75.0,0.0,90.90357,100.0,15.0,,,,2.328571,5.1
2022-11-22,HRYR,73.695656,1022.0,1017.0,0.0,0.0,90.21088,18.108696,24.0,15.0,16.326086,,,3000.0,,12.3,2.8782609,8.2,72.69231,0.0,83.15002,64.9,24.0,,,12.3,3.1692305,8.2,73.8,0.0,97.387985,100.0,17.0,,,,1.536,3.1
2022-11-23,HRYR,67.17391,1022.0,1017.0,0.0,0.0,81.11957,20.086956,24.0,17.0,16.391304,,,600.0,,,2.0869565,4.1,66.6,0.0,69.65599,53.6,24.0,,,,2.5319996,4.1,63.88889,0.0,87.38519,100.0,17.0,,,,1.9407407,3.6
2022-11-24,HRYR,61.595745,1022.0,1016.0,0.0,0.0,79.144684,19.787233,23.0,17.0,15.851064,,,8000.0,,,2.4979165,8.2,60.6,0.0,72.287994,52.8,23.0,,,,3.1576917,8.2,60.555557,0.0,84.70742,93.8,17.0,,,,1.6148148,3.1
2022-11-25,HRYR,69.25532,1020.0,1015.0,0.0,0.0,78.84469,20.234043,27.0,17.0,16.085106,,,9999.0,,11.3,2.038298,6.2,71.4,0.0,68.74001,47.8,27.0,,,11.3,2.4559996,6.2,70.71429,0.0,92.37142,100.0,17.0,,,,1.1142857,2.1
2022-11-26,HRYR,65.0,1020.0,1016.0,0.0,0.0,83.49999,19.520834,24.0,17.0,16.5,,,9999.0,,,2.2104166,6.7,70.38461,0.0,77.08078,64.9,24.0,,,,2.86923,6.7,50.76923,0.0,87.51154,100.0,15.0,,,,1.8499999,3.6
2022-11-27,HRYR,66.333336,1019.0,1013.0,0.0,0.0,74.562225,19.955555,26.0,15.0,14.755555,,,9999.0,,10.3,2.1422222,6.2,69.0,0.0,61.26801,41.7,26.0,,,10.3,2.5119998,6.2,61.07143,0.0,87.2393,93.8,16.0,,,,1.5607141,3.6
2022-11-28,HRYR,64.78723,1019.0,1013.0,0.0,0.0,75.87234,19.574469,25.0,16.0,14.936171,,,9999.0,,,1.9361702,8.2,73.8,0.0,70.75201,53.8,25.0,,,,2.5559995,8.2,61.07143,0.0,76.946434,93.8,17.0,,,,1.5892855,2.6
2022-11-29,HRYR,56.25,1018.0,1014.0,0.0,0.0,74.197914,20.270834,26.0,17.0,15.25,,,9999.0,,,2.5291665,7.2,60.0,0.0,65.86154,47.5,26.0,,,,3.4230766,7.2,58.333332,0.0,93.18888,100.0,16.0,,,,1.262963,2.1
2022-11-30,HRYR,68.07692,1019.0,1014.0,0.0,0.0,89.35641,18.76923,23.0,16.0,16.820513,,,6000.0,,,1.551282,3.6,70.26316,0.0,81.94737,60.7,23.0,,,,1.7315791,3.6,61.666668,0.0,94.99629,100.0,16.0,,,,1.6481481,2.6
2022-12-01,HRYR,63.666668,1020.0,1015.0,0.0,0.0,83.85333,19.533333,23.0,16.0,16.51111,,,3000.0,,,2.0749998,7.7,71.08696,0.0,74.63478,53.3,23.0,,,,2.5454543,7.7,53.4,0.0,89.06801,100.0,17.0,,,,1.584,3.1
2022-12-02,HRYR,55.0,1020.0,1015.0,0.0,0.0,79.095566,20.155556,25.0,17.0,16.11111,,,9000.0,,13.4,2.5,9.8,63.75,0.0,67.200005,53.8,25.0,,,13.4,3.2916663,9.8,45.0,0.0,92.339294,100.0,16.0,,,,1.7071428,2.6
2022-12-03,HRYR,50.106384,1019.0,1013.0,0.0,0.0,76.19575,20.48936,26.0,16.0,15.6595745,,,9999.0,,,2.206383,4.1,54.6,0.0,66.94,47.3,26.0,,,,2.5239992,4.1,45.0,0.0,78.61852,93.9,17.0,,,,2.0037036,3.6
2022-12-04,HRYR,48.953487,1020.0,1014.0,0.0,0.0,69.10698,21.534883,26.0,17.0,15.186047,,,8000.0,,,2.1209302,3.6,56.363636,0.0,60.22273,47.5,26.0,,,,2.372727,3.6,57.857143,0.0,80.50715,100.0,16.0,,,11.8,1.8714285,6.7
2022-12-05,HRYR,69.57447,1023.0,1017.0,0.0,0.0,84.1766,18.702127,25.0,16.0,15.723404,,,2000.0,,11.8,2.3914893,8.2,70.8,0.0,79.352005,57.1,25.0,,,11.8,3.4559991,8.2,68.07692,0.0,96.299995,100.0,15.0,,,,1.3884615,4.1
2022-12-06,HRYR,58.333332,1022.0,1017.0,0.0,0.0,80.46223,19.711111,25.0,15.0,15.911111,,,2000.0,,,2.268889,5.1,58.846153,0.0,70.842316,53.6,25.0,,,,2.6230764,5.1,47.22222,0.0,90.59629,100.0,16.0,,,,1.9518516,4.1
2022-12-07,HRYR,55.625,1021.0,1016.0,0.0,0.0,84.35417,19.145834,24.0,16.0,16.229166,,,4000.0,,,2.2145832,10.8,61.153847,0.0,75.207695,60.9,24.0,,,,2.665384,10.8,54.642857,0.0,94.21787,100.0,15.0,,,,1.9035711,3.6
2022-12-08,HRYR,56.48936,1022.0,1017.0,0.0,0.0,87.90426,18.0,24.0,15.0,15.808511,,,7000.0,,,2.0106382,3.6,66.6,0.0,82.61599,57.1,24.0,,,,2.1519997,3.6,47.142857,0.0,93.98572,100.0,16.0,,,,1.6964284,3.1
2022-12-09,HRYR,61.25,1023.0,1018.0,0.0,0.0,85.27292,18.708334,23.0,16.0,16.041666,,,6000.0,,,2.1458333,5.7,66.92308,0.0,79.39616,64.7,23.0,,,,2.715384,5.7,65.0,0.0,93.285194,100.0,17.0,,,,1.6814812,3.1
2022-12-10,HRYR,61.666668,1023.0,1018.0,0.0,0.0,89.14445,18.777779,23.0,17.0,16.8,,,300.0,,,2.1933331,6.2,65.0,0.0,81.93333,64.5,23.0,,,,2.4541664,6.2,45.0,0.0,98.35385,100.0,15.0,,,,1.5115384,2.6
2022-12-11,HRYR,52.5,1022.0,1015.0,0.0,0.0,78.82609,20.065218,25.0,15.0,15.826087,,,200.0,,,1.8804348,6.2,56.25,0.0,69.304,50.4,25.0,,,,2.1079998,6.2,53.57143,0.0,85.40357,100.0,17.0,,,,2.0428567,3.6
2022-12-12,HRYR,61.0,1020.0,1016.0,0.0,0.0,87.05111,19.311111,23.0,17.0,16.911112,,,8000.0,,,2.631111,5.1,64.565216,0.0,81.13479,64.5,23.0,,,,2.843478,5.1,75.0,0.0,98.87036,100.0,17.0,,,,2.185185,5.1
2022-12-13,HRYR,70.53191,1022.0,1017.0,0.0,0.0,88.07873,19.106382,23.0,17.0,16.872341,,,800.0,,,1.7638297,4.6,71.53846,0.0,79.811554,60.4,23.0,,,,2.3461535,4.6,64.04762,0.0,98.16923,100.0,17.0,,,,1.0923077,2.6
2022-12-14,HRYR,62.931034,1021.0,1017.0,0.0,0.0,85.89706,19.264706,26.0,17.0,16.411764,,,100.0,,,1.7939395,5.7,64.09091,0.0,78.204544,47.3,26.0,,,,2.295238,5.7,45.0,0.0,100.0,100.0,14.0,,,,1.0,1.0
2022-12-15,HRYR,47.173912,1021.0,1016.0,0.0,0.0,66.49131,22.086956,26.0,14.0,15.086957,,,300.0,,,2.6652174,4.6,47.77778,0.0,62.594448,47.3,26.0,,,,2.922222,4.6,41.666668,0.0,84.33335,93.9,17.0,,,,1.5583333,3.1
2022-12-16,HRYR,48.04348,1020.0,1015.0,0.0,0.0,78.8087,19.5,25.0,17.0,15.521739,,,9999.0,,,2.1586955,9.3,51.923077,0.0,70.71923,53.8,25.0,,,,2.7153842,9.3,37.0,0.0,85.62,100.0,16.0,,,,1.8700001,2.1
2022-12-17,HRYR,48.703705,1018.0,1014.0,0.0,0.0,59.05185,23.407408,26.0,16.0,14.62963,,,9999.0,,,2.4444444,4.1,53.235294,0.0,53.129414,41.7,26.0,,,,2.6647055,4.1,42.857143,0.0,75.50358,100.0,17.0,,,,1.8749999,3.6
2022-12-18,HRYR,51.17021,1020.0,1015.0,0.0,0.0,76.57234,20.723404,27.0,16.0,15.978724,,,700.0,,19.0,2.0065217,11.3,55.4,0.0,67.132,47.5,27.0,,,19.0,2.0458333,11.3,50.714287,0.0,95.12142,100.0,17.0,,,,1.8857142,3.1
2022-12-19,HRYR,55.208332,1020.0,1015.0,0.0,0.0,79.26666,20.104166,27.0,17.0,15.979167,,,4000.0,,12.9,2.9354165,11.8,55.76923,0.0,66.24616,42.0,27.0,,,12.9,3.7307687,11.8,68.57143,0.0,91.59287,100.0,17.0,,,,1.6642857,3.6
2022-12-20,HRYR,65.0,1019.0,1013.0,0.0,0.0,72.37447,21.48936,28.0,17.0,15.468085,,,9999.0,,,2.7638297,6.2,56.923077,0.0,56.99616,34.7,28.0,,,,3.165384,6.2,77.77778,0.0,85.688896,100.0,16.0,,,,3.192592,5.7
2022-12-21,HRYR,70.666664,1021.0,1016.0,0.0,0.0,83.06222,19.244444,25.0,16.0,16.133333,,,8000.0,,,2.4795454,7.2,68.478264,0.0,79.05653,53.8,25.0,,,,2.4304345,7.2,48.57143,0.0,88.578575,100.0,16.0,,,,1.6296295,3.1
2022-12-22,HRYR,49.583332,1020.0,1014.0,0.0,0.0,73.706245,21.166666,26.0,16.0,15.770833,,,2000.0,,,2.375,6.2,50.0,0.0,61.56153,47.5,26.0,,,,2.8692305,6.2,57.22222,0.0,79.37406,93.9,19.0,,,,1.5481482,2.6
2022-12-23,HRYR,65.22222,1021.0,1018.0,0.0,0.0,87.92889,19.044445,24.0,16.0,16.866667,,,2000.0,,,2.08,9.3,64.6,0.0,86.556,69.0,24.0,,,,2.6999998,9.3,67.22222,0.0,98.87408,100.0,16.0,,,,1.1629629,2.6
2022-12-24,HRYR,62.045456,1022.0,1017.0,0.0,0.0,83.32045,19.068182,24.0,16.0,15.886364,,,400.0,,,2.3999999,7.2,65.454544,0.0,75.00909,57.1,24.0,,,,3.5545454,7.2,52.77778,0.0,85.91483,100.0,16.0,,,,1.7037035,4.1
2022-12-25,HRYR,58.75,1023.0,1017.0,0.0,0.0,74.075005,20.791666,26.0,16.0,15.625,,,8000.0,,,2.3083332,6.7,61.153847,0.0,64.18078,47.3,26.0,,,,2.6038458,6.7,55.8,0.0,86.504005,100.0,17.0,,,,1.6083335,5.1
2022-12-26,HRYR,57.272728,1023.0,1018.0,0.0,0.0,76.37556,21.244444,27.0,17.0,16.377777,,,300.0,,,2.6181815,7.2,56.666668,0.0,64.47601,44.8,27.0,,,,3.2079992,7.2,71.53846,0.0,89.45,100.0,18.0,,,,2.3307688,7.2
2022-12-27,HRYR,67.82609,1024.0,1019.0,0.0,0.0,84.64565,19.804348,25.0,17.0,16.97826,,,7000.0,,,2.1695652,7.2,72.6,0.0,77.871994,64.9,25.0,,,,2.748,7.2,62.307693,0.0,94.565384,100.0,17.0,,,,1.2269231,2.1
2022-12-28,HRYR,63.913044,1023.0,1016.0,0.0,0.0,75.46305,21.391304,26.0,17.0,16.413044,,,7000.0,,8.2,2.0217392,4.6,58.846153,0.0,63.857708,47.5,26.0,,,8.2,2.4923072,4.6,57.0,0.0,90.78,100.0,18.0,,,,1.6439999,3.1
2022-12-29,HRYR,61.744186,1022.0,1018.0,0.0,0.0,87.765114,19.906977,24.0,18.0,17.60465,,,400.0,,,2.3232558,7.7,69.78261,0.0,78.87825,57.1,24.0,,,,3.191304,7.7,65.35714,0.0,98.285706,100.0,18.0,,,,0.76071435,2.6
2022-12-30,HRYR,66.521736,1023.0,1019.0,0.0,0.0,92.47391,19.195652,24.0,16.0,17.76087,,,1000.0,,,1.6782608,6.7,70.0,0.0,86.083336,64.7,24.0,,,,2.2499998,6.7,61.5,0.0,98.924995,100.0,16.0,,,,1.4037038,2.6
2022-12-31,HRYR,56.05263,1023.0,1017.0,0.0,0.0,79.299995,20.434782,26.0,16.0,16.304348,,,200.0,,7.7,2.3133333,5.7,60.6,0.0,70.524,50.7,26.0,,,,2.9039996,5.7,33.0,0.0,75.526665,93.8,17.0,,,7.7,2.3666666,4.1
