local_date,t_max_24,t_min_24,td_mean_24,ws_mean_24,c_mean_24,rh_mean_day,p_max_24,p_min_24
2022-09-19,27.0,15.0,11.0,2.7625,65.0,47.138466,1025.0,1019.0
2022-09-20,27.0,16.0,11.954545,3.0363634,72.27273,50.033337,1024.0,1018.0
2022-09-21,27.0,16.0,10.791667,4.2791667,55.833332,49.584618,1023.0,1018.0
2022-09-22,27.0,15.0,11.25,3.3999999,62.5,52.73846,1023.0,1018.0
2022-09-23,27.0,15.0,9.791667,3.1791666,67.916664,48.06154,1024.0,1018.0
2022-09-24,27.0,14.0,9.416667,2.3374999,45.0,43.276924,1024.0,1018.0
2022-09-25,24.0,14.0,11.041667,7.191666,73.75,49.576927,1024.0,1019.0
2022-09-26,25.0,15.0,10.5,3.159091,70.90909,48.37692,1025.0,1019.0
2022-09-27,26.0,15.0,9.565217,4.1478257,52.826088,45.63333,1025.0,1020.0
2022-09-28,27.0,11.0,9.695652,2.8521738,39.565216,45.858337,1024.0,1018.0
2022-09-29,26.0,12.0,11.041667,2.3916664,48.333332,46.76923,1023.0,1018.0
2022-09-30,26.0,15.0,12.875,2.9499998,72.5,60.515385,1023.0,1018.0
2022-10-01,28.0,15.0,12.125,3.5,62.916668,52.684616,1024.0,1019.0
2022-10-02,28.0,14.0,10.857142,4.0333333,55.95238,45.915382,1023.0,1018.0
2022-10-03,27.0,13.0,12.695652,2.326087,53.260868,62.538452,1023.0,1018.0
2022-10-04,27.0,14.0,11.826087,2.5869565,50.869564,58.94616,1023.0,1018.0
2022-10-05,26.0,15.0,11.833333,3.4541667,62.291668,58.49231,1025.0,1019.0
2022-10-06,25.0,15.0,12.333333,3.6125,62.916668,58.71539,1024.0,1019.0
2022-10-07,25.0,15.0,11.238095,3.4476187,75.0,53.638466,1023.0,1018.0
2022-10-08,25.0,14.0,9.5,3.3125,68.75,50.13077,1024.0,1018.0
2022-10-09,25.0,15.0,8.681818,4.0,56.363636,45.030766,1025.0,1020.0
2022-10-10,26.0,15.0,9.25,3.3,53.75,48.353848,1026.0,1020.0
2022-10-11,26.0,14.0,8.833333,2.8833332,49.375,49.200005,1025.0,1020.0
2022-10-12,27.0,12.0,7.7272725,3.0863633,18.863636,41.43846,1024.0,1019.0
2022-10-13,27.0,12.0,8.238095,3.0142856,24.047619,41.930767,1024.0,1019.0
2022-10-14,27.0,14.0,9.416667,4.4583335,36.666668,46.73077,1024.0,1018.0
2022-10-15,26.0,14.0,9.666667,5.7416663,45.833332,47.069237,1023.0,1017.0
2022-10-16,26.0,15.0,10.916667,5.808333,71.25,49.323074,1024.0,1019.0
2022-10-17,28.0,16.0,11.333333,5.2666664,68.75,46.96923,1025.0,1020.0
2022-10-18,27.0,16.0,11.958333,5.1541667,71.25,51.323074,1026.0,1020.0
2022-10-19,26.0,16.0,11.238095,4.285714,61.42857,51.338463,1025.0,1019.0
2022-10-20,27.0,15.0,11.136364,4.1454544,55.454544,51.046158,1024.0,1018.0
2022-10-21,27.0,16.0,9.904762,4.452381,56.666668,46.361538,1024.0,1019.0
2022-10-22,28.0,14.0,9.347826,3.6,43.695652,46.25384,1025.0,1020.0
2022-10-23,27.0,17.0,10.428572,4.938095,62.0,45.37693,1026.0,1021.0
2022-10-24,29.0,17.0,10.333333,4.3047614,43.095238,42.515385,1025.0,1019.0
2022-10-25,28.0,17.0,9.818182,4.718182,48.409092,41.053852,1024.0,1018.0
2022-10-26,28.0,17.0,11.541667,4.9666667,54.583332,47.684616,1023.0,1018.0
2022-10-27,28.0,18.0,11.818182,4.818182,58.18182,47.86923,1024.0,1019.0
2022-10-28,28.0,18.0,11.0,4.561905,55.95238,45.530777,1023.0,1018.0
2022-10-29,28.0,17.0,11.041667,5.020833,48.958332,44.684616,1023.0,1017.0
2022-10-30,27.0,17.0,10.625,4.45,43.125,45.9,1023.0,1018.0
2022-10-31,26.0,17.0,10.894737,4.9333334,59.210526,50.458332,1023.0,1018.0
2022-11-01,23.0,17.0,14.238095,2.9809523,73.57143,74.207695,1024.0,1020.0
2022-11-02,23.0,16.0,14.304348,4.573913,76.08696,70.11538,1024.0,1019.0
2022-11-03,,,,,,,,
2022-11-04,24.0,19.0,12.0,4.5571427,59.285713,42.933334,1022.0,1018.0
2022-11-05,26.0,17.0,13.047619,4.5238094,55.47619,53.807693,1023.0,1018.0
2022-11-06,25.0,17.0,13.6,4.96,61.0,56.91818,1024.0,1019.0
2022-11-07,27.0,17.0,13.75,4.733333,57.916668,62.27692,1025.0,1019.0
2022-11-08,26.0,17.0,12.238095,5.390476,57.38095,53.233326,1024.0,1019.0
2022-11-09,27.0,16.0,11.789474,4.58421,63.42105,50.627274,1023.0,1018.0
2022-11-10,27.0,18.0,12.291667,5.2833333,70.0,51.115383,1023.0,1018.0
2022-11-11,25.0,17.0,14.0,4.883333,71.25,62.892307,1023.0,1019.0
2022-11-12,23.0,17.0,14.086957,3.517391,71.08696,68.52308,1024.0,1020.0
2022-11-13,25.0,17.0,13.454545,2.7363634,75.0,59.22308,1024.0,1019.0
2022-11-14,24.0,15.0,14.541667,2.3999999,75.0,71.276924,1024.0,1019.0
2022-11-15,23.0,15.0,14.958333,3.1541665,75.0,72.623085,1024.0,1018.0
2022-11-16,21.0,16.0,14.818182,3.1727273,77.045456,76.63334,1023.0,1018.0
2022-11-17,21.0,15.0,14.35,2.32,78.75,78.592316,1024.0,1018.0
2022-11-18,25.0,15.0,13.291667,3.0666666,64.791664,58.05385,1022.0,1018.0
2022-11-19,24.0,16.0,14.458333,4.6,70.416664,65.70769,1024.0,1018.0
2022-11-20,23.0,15.0,13.809524,2.495238,72.14286,65.89167,1024.0,1018.0
2022-11-21,27.0,17.0,13.5,3.9863634,72.27273,56.86923,1022.0,1016.0
2022-11-22,24.0,16.0,14.0,4.0916667,67.083336,66.47693,1023.0,1018.0
2022-11-23,21.0,16.0,14.666667,3.0833333,68.541664,78.46154,1024.0,1019.0
2022-11-24,23.0,16.0,14.052631,3.0315788,70.789474,70.54545,1024.0,1020.0
2022-11-25,24.0,16.0,13.5,4.240909,61.81818,62.246147,1023.0,1018.0
2022-11-26,24.0,15.0,12.916667,4.3375,61.25,58.876926,1023.0,1018.0
2022-11-27,24.0,16.0,13.041667,4.0875,65.833336,57.77692,1021.0,1016.0
2022-11-28,24.0,16.0,14.863636,4.981818,74.77273,71.138466,1021.0,1016.0
2022-11-29,24.0,17.0,13.809524,5.1666665,58.333332,63.138466,1021.0,1015.0
2022-11-30,24.0,15.0,13.916667,3.6833332,60.416668,67.43846,1023.0,1018.0
2022-12-01,25.0,16.0,12.695652,5.365217,57.826088,57.51538,1021.0,1017.0
2022-12-02,25.0,15.0,11.708333,3.9166667,56.25,50.75385,1023.0,1016.0
2022-12-03,25.0,16.0,13.666667,4.4083333,51.458332,62.300003,1022.0,1016.0
2022-12-04,23.0,17.0,14.791667,5.3541665,73.333336,70.40001,1022.0,1018.0
2022-12-05,25.0,16.0,13.875,4.683333,70.416664,61.123074,1023.0,1019.0
2022-12-06,25.0,17.0,13.652174,3.621739,64.13043,59.092308,1023.0,1018.0
2022-12-07,25.0,17.0,13.545455,3.6181815,64.09091,58.1,1023.0,1016.0
2022-12-08,24.0,17.0,14.083333,3.6125,72.5,61.846153,1023.0,1018.0
2022-12-09,26.0,16.0,13.708333,3.2916667,66.666664,57.93846,1023.0,1018.0
2022-12-10,24.0,17.0,14.086957,2.1625,75.0,68.275,1023.0,1018.0
2022-12-11,25.0,17.0,13.652174,3.9086957,69.78261,59.700005,1023.0,1017.0
2022-12-12,23.0,17.0,14.272727,3.8681817,75.0,68.57692,1022.0,1018.0
2022-12-13,24.0,16.0,14.681818,3.972727,73.63636,73.53078,1023.0,1018.0
2022-12-14,24.0,16.0,12.304348,3.8391306,49.347828,55.423073,1023.0,1018.0
2022-12-15,25.0,16.0,13.125,3.25,52.916668,54.89231,1022.0,1017.0
2022-12-16,26.0,17.0,13.125,2.825,62.916668,54.576927,1022.0,1016.0
2022-12-17,26.0,18.0,11.916667,4.008333,72.5,41.44286,1020.0,1015.0
2022-12-18,26.0,15.0,13.0,3.3874998,67.5,53.669228,1023.0,1016.0
2022-12-19,27.0,17.0,12.541667,3.8499997,61.25,51.361538,1021.0,1015.0
2022-12-20,27.0,16.0,11.75,3.5833333,49.166668,48.838463,1020.0,1014.0
2022-12-21,26.0,15.0,11.666667,2.7375,67.916664,50.43846,1021.0,1016.0
2022-12-22,26.0,16.0,13.25,3.625,66.666664,55.47692,1022.0,1016.0
2022-12-23,26.0,17.0,14.208333,3.8124998,65.0,61.192307,1022.0,1017.0
2022-12-24,27.0,17.0,13.541667,3.8791668,67.916664,52.099995,1023.0,1018.0
2022-12-25,27.0,16.0,13.0,3.8291667,55.833332,51.238464,1024.0,1018.0
2022-12-26,27.0,16.0,13.142858,4.2,72.61905,54.853844,1024.0,1018.0
2022-12-27,20.0,17.0,15.217391,2.8130434,75.0,81.21538,1024.0,1021.0
2022-12-28,25.0,17.0,12.909091,4.0227275,68.63636,57.499996,1024.0,1019.0
2022-12-29,24.0,17.0,11.545455,5.627272,54.090908,56.861546,1024.0,1020.0
2022-12-30,25.0,14.0,10.347826,4.557894,35.263157,55.858337,1026.0,1021.0
2022-12-31,24.0,14.0,10.0,3.725,41.75,48.961544,1025.0,1021.0
