local_date,t_max_24,t_min_24,td_mean_24,ws_mean_24,c_mean_24,rh_mean_day,p_max_24,p_min_24
2021-01-01,22.0,17.0,8.68,10.808,12.4,44.771427,1022.0,1018.0
2021-01-02,30.0,15.0,10.0,6.2919993,0.0,37.464287,1019.0,1013.0
2021-01-03,29.0,19.0,14.730769,6.3461537,0.0,52.51333,1013.0,1009.0
2021-01-04,30.0,18.0,17.28,5.8,11.0,61.835712,1010.0,1007.0
2021-01-05,24.0,19.0,16.28,9.26,39.6,62.9,1014.0,1008.0
2021-01-06,24.0,18.0,14.708333,8.204166,15.208333,58.638454,1015.0,1013.0
2021-01-07,27.0,17.0,14.92,6.5080004,5.0,60.07857,1014.0,1011.0
2021-01-08,26.0,19.0,14.458333,8.724999,1.0416666,54.761536,1013.0,1009.0
2021-01-09,25.0,16.0,14.769231,4.461538,25.76923,62.364285,1014.0,1007.0
2021-01-10,23.0,17.0,12.375,9.795833,38.541668,52.715385,1016.0,1012.0
2021-01-11,29.0,16.0,13.708333,6.8416667,1.0416666,48.8923,1012.0,1008.0
2021-01-12,31.0,18.0,16.192308,5.7692304,1.9230769,56.513325,1012.0,1010.0
2021-01-13,32.0,21.0,17.44,5.6,3.0,52.45,1012.0,1007.0
2021-01-14,32.0,16.0,16.222221,4.244444,11.111111,56.10667,1007.0,1004.0
2021-01-15,24.0,18.0,16.74074,6.5592594,68.51852,77.59286,1010.0,1006.0
2021-01-16,25.0,17.0,15.32,5.036,53.2,68.99287,1013.0,1009.0
2021-01-17,26.0,16.0,14.5,5.7916665,1.0416666,56.76154,1013.0,1010.0
2021-01-18,29.0,18.0,14.64,5.112,0.0,53.90714,1010.0,1007.0
2021-01-19,25.0,18.0,14.818182,7.6454544,20.0,59.36923,1017.0,1009.0
2021-01-20,26.0,18.0,12.75,6.9375,6.25,49.94615,1017.0,1012.0
2021-01-21,26.0,16.0,15.038462,6.9692307,11.153846,67.10667,1015.0,1011.0
2021-01-22,27.0,16.0,16.958334,4.9874997,16.25,68.06923,1012.0,1010.0
2021-01-23,26.0,17.0,16.633333,4.293333,69.833336,66.95714,1015.0,1008.0
2021-01-24,23.0,17.0,10.72,9.88,15.8,49.857143,1018.0,1013.0
2021-01-25,30.0,16.0,12.36,4.8399997,0.0,45.414288,1014.0,1009.0
2021-01-26,24.0,17.0,15.5,9.765385,16.346153,63.806664,1014.0,1011.0
2021-01-27,24.0,18.0,13.416667,9.175,25.625,55.738464,1018.0,1013.0
2021-01-28,24.0,16.0,11.72,6.76,0.0,51.15714,1018.0,1016.0
2021-01-29,25.0,13.0,12.653846,4.1115384,18.076923,55.59333,1018.0,1014.0
2021-01-30,26.0,17.0,14.916667,3.425,46.25,55.007694,1016.0,1012.0
2021-01-31,23.0,18.0,16.925926,5.388889,79.62963,79.70715,1013.0,1009.0
2021-02-01,26.0,16.0,10.916667,8.545834,7.2916665,45.476925,1016.0,1014.0
2021-02-02,32.0,15.0,11.807693,3.6615381,0.0,41.666664,1015.0,1012.0
2021-02-03,24.0,18.0,15.541667,8.525,6.25,63.453842,1014.0,1011.0
2021-02-04,25.0,19.0,15.923077,8.438461,16.346153,66.886665,1016.0,1013.0
2021-02-05,26.0,18.0,16.375,6.870833,8.333333,67.46154,1016.0,1014.0
2021-02-06,26.0,19.0,17.16,7.3919997,21.0,69.685715,1016.0,1013.0
2021-02-07,24.0,19.0,13.958333,8.666667,24.583334,55.12308,1016.0,1014.0
2021-02-08,25.0,18.0,15.125,8.1875,19.166666,62.05384,1016.0,1013.0
2021-02-09,25.0,19.0,17.0,9.983333,11.458333,66.176926,1014.0,1013.0
2021-02-10,25.0,19.0,16.88,8.108001,0.0,70.06428,1013.0,1010.0
2021-02-11,26.0,19.0,17.625,7.1708336,18.75,68.62308,1011.0,1009.0
2021-02-12,26.0,20.0,18.538462,7.56923,44.23077,73.435715,1009.0,1007.0
2021-02-13,26.0,16.0,17.041666,4.7166667,7.2916665,67.907684,1011.0,1007.0
2021-02-14,24.0,19.0,15.961538,4.830769,59.423077,69.86429,1015.0,1010.0
2021-02-15,23.0,17.0,8.269231,6.5384617,34.423077,41.92667,1020.0,1015.0
2021-02-16,27.0,16.0,10.333333,6.2083335,1.0416666,41.861534,1020.0,1011.0
2021-02-17,28.0,14.0,12.814815,4.6814814,14.814815,55.64375,1013.0,1008.0
2021-02-18,24.0,15.0,11.32,4.356,47.6,58.88571,1016.0,1012.0
2021-02-19,24.0,16.0,12.44,7.74,22.0,56.035713,1016.0,1012.0
2021-02-20,23.0,16.0,10.541667,4.308333,54.791668,48.176926,1015.0,1013.0
2021-02-21,22.0,15.0,10.961538,5.311538,38.46154,56.920002,1018.0,1014.0
2021-02-22,24.0,13.0,9.846154,5.415385,0.0,50.72857,1018.0,1015.0
2021-02-23,24.0,16.0,13.291667,4.858333,14.583333,57.207687,1018.0,1015.0
2021-02-24,24.0,19.0,14.583333,8.516666,21.875,60.4,1017.0,1014.0
2021-02-25,25.0,18.0,12.826087,9.826087,6.521739,54.875004,1016.0,1014.0
2021-02-26,27.0,19.0,13.269231,9.469232,10.576923,51.16428,1016.0,1012.0
2021-02-27,31.0,18.0,13.541667,6.5875,0.0,46.39231,1013.0,1011.0
2021-02-28,33.0,17.0,15.115385,4.4461536,0.0,49.126667,1011.0,1007.0
2021-03-01,32.0,17.0,13.206897,4.562069,23.448277,48.647057,1011.0,1008.0
2021-03-02,25.0,17.0,15.36,5.408,40.6,63.68461,1014.0,1011.0
2021-03-03,26.0,16.0,15.909091,3.5272725,60.0,68.112495,1015.0,1012.0
2021-03-04,23.0,18.0,14.111111,6.581481,56.296295,63.999992,1015.0,1012.0
2021-03-05,26.0,15.0,12.36,5.2240005,0.0,51.721436,1014.0,1011.0
2021-03-06,26.0,15.0,13.961538,3.8730772,24.807692,62.426674,1017.0,1010.0
2021-03-07,21.0,16.0,14.192307,4.6884613,56.73077,77.6,1017.0,1015.0
2021-03-08,21.0,14.0,9.125,4.733333,11.041667,48.376926,1015.0,1011.0
2021-03-09,22.0,14.0,11.307693,9.096154,60.0,60.77857,1011.0,1006.0
2021-03-10,20.0,17.0,17.666666,8.527273,94.69697,91.54739,1011.0,1005.0
2021-03-11,26.0,15.0,13.782609,2.9260867,26.086956,60.593334,1014.0,1011.0
2021-03-12,26.0,15.0,12.32,3.3679998,0.0,53.72857,1012.0,1007.0
2021-03-13,25.0,15.0,15.4,5.98,33.4,67.42142,1015.0,1008.0
2021-03-14,22.0,18.0,15.125,6.108333,68.333336,69.684616,1016.0,1010.0
2021-03-15,20.0,16.0,15.172414,7.534483,77.06896,84.846664,1016.0,1011.0
2021-03-16,23.0,16.0,13.181818,8.118181,20.454546,60.730774,1015.0,1012.0
2021-03-17,27.0,17.0,14.48,4.916,0.0,60.064293,1012.0,1011.0
2021-03-18,22.0,14.0,14.4,4.424,19.0,73.07143,1016.0,1011.0
2021-03-19,22.0,15.0,12.458333,6.758333,42.5,58.62308,1018.0,1015.0
2021-03-20,21.0,18.0,12.541667,9.333333,35.833332,60.207695,1018.0,1015.0
2021-03-21,26.0,17.0,11.041667,7.9708333,1.0416666,50.007694,1018.0,1014.0
2021-03-22,28.0,11.0,11.36,5.448,0.0,50.942852,1014.0,1012.0
2021-03-23,31.0,18.0,13.72,4.896,0.0,50.05,1014.0,1011.0
2021-03-24,29.0,17.0,15.111111,3.8777776,0.0,59.5625,1015.0,1012.0
2021-03-25,31.0,15.0,14.366667,3.2866666,10.0,53.3,1012.0,1008.0
2021-03-26,23.0,16.0,14.916667,6.975,57.142857,65.861534,1015.0,1008.0
2021-03-27,20.0,14.0,12.24,5.132,33.8,65.814285,1020.0,1016.0
2021-03-28,26.0,11.0,10.555555,2.4962962,0.0,53.725002,1018.0,1013.0
2021-03-29,31.0,14.0,11.769231,2.0384614,0.0,47.68666,1013.0,1011.0
2021-03-30,23.0,16.0,14.041667,4.8124995,28.958334,67.18462,1016.0,1013.0
2021-03-31,18.0,15.0,14.333333,2.9166667,41.666668,,1015.0,1014.0
2021-04-01,21.0,15.0,11.227273,7.0136366,14.545455,58.12308,1020.0,1017.0
2021-04-02,22.0,16.0,11.791667,3.6499996,2.0833333,61.978573,1020.0,1017.0
2021-04-03,26.0,12.0,10.52,2.9599998,0.0,51.17857,1020.0,1017.0
2021-04-04,23.0,16.0,16.8,3.9366667,59.166668,83.01765,1019.0,1016.0
2021-04-05,21.0,17.0,14.416667,7.554167,17.708334,74.661545,1020.0,1018.0
2021-04-06,25.0,14.0,12.04,3.508,0.0,57.607143,1019.0,1016.0
2021-04-07,23.0,15.0,14.125,5.5625,0.0,71.85385,1020.0,1016.0
2021-04-08,22.0,15.0,14.12,6.164,1.0,73.02143,1021.0,1018.0
2021-04-09,23.0,17.0,14.72,6.7559996,7.0,67.223076,1020.0,1016.0
2021-04-10,27.0,15.0,15.04,3.712,10.0,73.10714,1016.0,1014.0
2021-04-11,22.0,16.0,15.416667,6.2125,6.25,75.215385,1019.0,1015.0
2021-04-12,25.0,12.0,13.833333,3.520833,12.5,69.95999,1020.0,1018.0
2021-04-13,30.0,11.0,13.8,2.8766665,10.0,71.02354,1020.0,1017.0
2021-04-14,24.0,15.0,14.892858,5.403571,20.178572,71.60667,1020.0,1018.0
2021-04-15,24.0,16.0,14.44,6.9719996,4.0,67.02142,1019.0,1016.0
2021-04-16,28.0,12.0,11.4,2.704,0.0,52.853848,1019.0,1017.0
2021-04-17,29.0,11.0,10.961538,1.9115384,0.0,58.799995,1018.0,1016.0
2021-04-18,36.0,12.0,7.2222223,4.296296,0.0,27.786665,1019.0,1013.0
2021-04-19,24.0,16.0,13.375,7.204167,12.5,60.746147,1022.0,1019.0
2021-04-20,25.0,13.0,11.925926,3.8259258,0.0,59.36,1019.0,1015.0
2021-04-21,24.0,12.0,13.6,3.0759997,0.0,72.37857,1016.0,1014.0
2021-04-22,22.0,12.0,12.633333,3.1266665,24.0,78.03333,1016.0,1014.0
2021-04-23,21.0,13.0,12.458333,4.491667,29.791666,68.46924,1017.0,1015.0
2021-04-24,22.0,14.0,12.166667,4.2666664,0.0,67.23077,1016.0,1012.0
2021-04-25,25.0,13.0,12.807693,4.3346148,2.8846154,65.0,1013.0,1009.0
2021-04-26,21.0,15.0,13.72,5.58,61.8,72.96429,1013.0,1010.0
2021-04-27,22.0,15.0,14.125,3.7375,50.833332,76.3923,1016.0,1009.0
2021-04-28,19.0,11.0,10.958333,5.125,25.0,69.94616,1018.0,1014.0
2021-04-29,19.0,10.0,9.76,5.76,36.4,67.75715,1023.0,1018.0
2021-04-30,14.0,11.0,10.285714,3.6,17.857143,,1024.0,1023.0
2021-05-01,21.0,12.0,9.818182,4.009091,0.0,60.799995,1024.0,1022.0
2021-05-02,28.0,7.0,8.111111,2.6148148,0.0,52.293755,1021.0,1017.0
2021-05-03,33.0,11.0,6.111111,3.0629628,10.740741,33.939995,1017.0,1013.0
2021-05-04,21.0,13.0,12.08,3.72,20.0,67.276924,1015.0,1012.0
2021-05-05,20.0,13.0,12.791667,4.9791665,66.666664,77.676926,1019.0,1013.0
2021-05-06,17.0,14.0,13.208333,9.366667,65.0,85.94616,1020.0,1018.0
2021-05-07,18.0,15.0,13.958333,5.3958335,78.125,86.830765,1023.0,1019.0
2021-05-08,20.0,11.0,12.5,2.3178573,38.214287,77.380005,1026.0,1024.0
2021-05-09,20.0,10.0,11.653846,1.7730769,30.76923,75.13077,1026.0,1024.0
2021-05-10,21.0,11.0,13.535714,2.0607142,39.285713,84.405876,1025.0,1021.0
2021-05-11,20.0,12.0,12.4827585,2.6172411,4.8076925,81.837494,1022.0,1019.0
2021-05-12,21.0,9.0,11.72,2.452,11.0,73.03572,1022.0,1017.0
2021-05-13,21.0,9.0,10.5172415,2.375862,22.413794,73.89375,1018.0,1014.0
2021-05-14,20.0,10.0,11.291667,4.6041665,18.75,67.784615,1013.0,1009.0
2021-05-15,18.0,14.0,14.966666,7.3733335,78.333336,92.88333,1014.0,1008.0
2021-05-16,17.0,8.0,8.961538,2.5384614,29.807692,69.25715,1021.0,1015.0
2021-05-17,18.0,9.0,8.0,2.3555555,19.62963,67.66,1023.0,1020.0
2021-05-18,21.0,6.0,6.1538463,3.030769,0.0,55.273327,1020.0,1013.0
2021-05-19,19.0,9.0,10.4,6.068,39.8,73.442856,1014.0,1009.0
2021-05-20,16.0,12.0,12.0,6.5419354,78.22581,85.862495,1015.0,1007.0
2021-05-21,15.0,10.0,7.92,3.7,66.6,60.892307,1028.0,1015.0
2021-05-22,17.0,6.0,5.52,1.9319999,2.0,61.557148,1029.0,1024.0
2021-05-23,27.0,6.0,5.6153846,2.1653848,0.0,45.9,1023.0,1014.0
2021-05-24,20.0,15.0,8.96,4.376,15.2,64.253845,1018.0,1013.0
2021-05-25,18.0,12.0,13.59375,3.2656248,66.71875,91.03158,1022.0,1017.0
2021-05-26,18.0,11.0,11.0,3.595833,35.625,74.46923,1022.0,1017.0
2021-05-27,18.0,11.0,11.793103,5.0,49.13793,84.01177,1017.0,1015.0
2021-05-28,18.0,14.0,14.333333,5.881481,82.96296,89.259995,1020.0,1016.0
2021-05-29,19.0,12.0,12.88,3.4839997,56.4,80.60714,1023.0,1019.0
2021-05-30,18.0,9.0,10.366667,2.27,13.333333,79.458824,1025.0,1019.0
2021-05-31,17.0,10.0,11.730769,2.4499998,63.46154,85.1077,1024.0,1018.0
2021-06-01,18.0,9.0,11.035714,2.4464285,30.714285,83.47999,1028.0,1025.0
2021-06-02,20.0,11.0,11.782609,5.7173915,10.434783,75.08572,1030.0,1027.0
2021-06-03,20.0,10.0,9.208333,3.5999997,0.0,61.43077,1032.0,1030.0
2021-06-04,20.0,6.0,8.6,2.5033333,0.0,77.09999,1030.0,1027.0
2021-06-05,23.0,6.0,6.678571,1.4607143,0.0,61.558823,1027.0,1022.0
2021-06-06,27.0,8.0,1.8076923,5.726923,0.0,24.379997,1021.0,1015.0
2021-06-07,28.0,18.0,4.68,5.7759995,0.0,28.614286,1014.0,1009.0
2021-06-08,22.0,14.0,10.92,4.0559998,10.4,61.642857,1022.0,1014.0
2021-06-09,21.0,11.0,12.066667,1.6533333,7.857143,83.943756,1023.0,1020.0
2021-06-10,16.0,8.0,12.029411,2.6794116,45.588234,95.63999,1020.0,1017.0
2021-06-11,25.0,9.0,10.533334,2.4433331,23.333334,68.26875,1016.0,1011.0
2021-06-12,21.0,10.0,11.642858,2.8999999,18.571428,78.76667,1017.0,1014.0
2021-06-13,18.0,11.0,10.888889,4.022222,40.0,78.01333,1022.0,1017.0
2021-06-14,19.0,7.0,9.967742,1.9354838,13.392858,87.35556,1021.0,1016.0
2021-06-15,18.0,9.0,10.962963,3.1592593,39.444443,79.15714,1016.0,1012.0
2021-06-16,18.0,12.0,12.625,4.183333,59.791668,84.27334,1019.0,1013.0
2021-06-17,17.0,12.0,13.2,3.6499999,71.666664,91.983345,1028.0,1019.0
2021-06-18,19.0,8.0,10.357142,2.95,25.0,78.83572,1029.0,1025.0
2021-06-19,27.0,7.0,6.148148,2.162963,0.0,48.406246,1025.0,1019.0
2021-06-20,27.0,15.0,5.72,4.364,0.0,35.657143,1019.0,1017.0
2021-06-21,24.0,15.0,8.64,5.876,10.6,52.52308,1017.0,1011.0
2021-06-22,18.0,14.0,13.857142,9.460714,70.71429,85.50001,1016.0,1012.0
2021-06-23,16.0,11.0,11.64,3.3079998,64.2,85.635704,1022.0,1016.0
2021-06-24,17.0,7.0,7.296296,1.4851851,0.9259259,72.846664,1023.0,1017.0
2021-06-25,16.0,7.0,9.678572,7.6071424,49.107143,82.70626,1016.0,1009.0
2021-06-26,16.0,14.0,8.833333,5.0916667,67.5,66.15385,1018.0,1014.0
2021-06-27,17.0,11.0,7.875,6.2791657,38.541668,63.807686,1015.0,1007.0
2021-06-28,15.0,10.0,10.310345,5.2448277,82.75862,91.452934,1015.0,1005.0
2021-06-29,15.0,10.0,9.678572,3.5964284,83.92857,91.975,1015.0,999.0
2021-06-30,16.0,12.0,10.666667,9.118519,77.40741,79.25333,1014.0,1007.0
2021-07-01,17.0,13.0,12.136364,5.4227266,65.0,82.861534,1022.0,1015.0
2021-07-02,16.0,13.0,10.375,8.504167,67.5,70.40769,1022.0,1015.0
2021-07-03,17.0,13.0,11.71875,8.44375,71.875,83.60556,1023.0,1012.0
2021-07-04,15.0,9.0,8.833333,2.7958329,63.75,75.23846,1030.0,1023.0
2021-07-05,17.0,9.0,8.24,2.984,22.0,68.47143,1031.0,1026.0
2021-07-06,16.0,4.0,7.928571,3.6749997,1.7857143,77.48,1026.0,1022.0
2021-07-07,20.0,5.0,7.0384617,1.753846,0.0,67.619995,1022.0,1013.0
2021-07-08,15.0,9.0,8.892858,6.899999,58.75,84.374985,1022.0,1008.0
2021-07-09,16.0,8.0,7.7083335,4.495833,59.583332,71.94616,1026.0,1023.0
2021-07-10,17.0,10.0,6.52,4.456,40.8,62.978573,1024.0,1022.0
2021-07-11,17.0,7.0,7.769231,4.05,24.615385,71.3,1022.0,1015.0
2021-07-12,13.0,8.0,7.793103,5.055172,77.75862,84.61666,1022.0,1010.0
2021-07-13,13.0,6.0,5.52,2.576,52.2,76.669235,1032.0,1023.0
2021-07-14,15.0,7.0,6.0416665,4.5125,40.416668,69.07692,1033.0,1029.0
2021-07-15,17.0,6.0,6.0833335,3.1333332,2.0833333,61.9,1030.0,1028.0
2021-07-16,20.0,5.0,4.4074073,1.9222223,0.0,54.793747,1028.0,1024.0
2021-07-17,19.0,5.0,9.666667,2.7333333,16.481482,77.18667,1028.0,1026.0
2021-07-18,25.0,7.0,7.678571,3.2999997,0.0,55.153336,1026.0,1019.0
2021-07-19,18.0,8.0,10.30303,3.8454545,40.909092,90.09999,1022.0,1018.0
2021-07-20,13.0,7.0,7.48,3.9119997,69.0,74.950005,1028.0,1021.0
2021-07-21,13.0,7.0,6.423077,4.426923,65.38461,77.8,1033.0,1026.0
2021-07-22,13.0,5.0,5.12,3.3079998,51.4,75.957146,1038.0,1033.0
2021-07-23,15.0,1.0,2.9615386,2.0384614,0.0,64.46,1038.0,1032.0
2021-07-24,20.0,2.0,3.0,1.6115385,0.0,53.573338,1032.0,1027.0
2021-07-25,24.0,4.0,3.2962964,1.5296296,0.0,47.780003,1028.0,1021.0
2021-07-26,26.0,9.0,4.2,3.62,0.0,34.284615,1021.0,1013.0
2021-07-27,18.0,10.0,10.3,7.213333,58.833332,77.9111,1019.0,1014.0
2021-07-28,15.0,8.0,7.72,3.924,43.4,71.14616,1023.0,1019.0
2021-07-29,14.0,10.0,10.666667,5.8466663,80.666664,91.30554,1031.0,1023.0
2021-07-30,19.0,8.0,10.0,2.2708333,2.0833333,78.08462,1031.0,1029.0
2021-07-31,14.0,7.0,8.266666,1.3533332,0.0,100.0,1028.0,1026.0
2021-08-01,18.0,10.0,10.5,2.5625,45.625,76.65001,1027.0,1023.0
2021-08-02,20.0,10.0,11.478261,2.995652,2.173913,72.907684,1026.0,1018.0
2021-08-03,21.0,6.0,10.129032,2.2774193,23.225807,81.06315,1019.0,1015.0
2021-08-04,17.0,10.0,11.307693,4.042308,13.269231,82.078575,1022.0,1019.0
2021-08-05,18.0,12.0,12.033334,2.52,50.666668,84.7625,1023.0,1021.0
2021-08-06,20.0,7.0,9.75,1.4714285,7.6923075,75.86154,1022.0,1019.0
2021-08-07,18.0,8.0,10.214286,1.6999999,39.583332,91.05882,1022.0,1016.0
2021-08-08,17.0,8.0,9.970589,5.5,76.37931,81.98889,1018.0,1013.0
2021-08-09,15.0,9.0,7.4166665,4.320833,39.583332,65.08461,1032.0,1019.0
2021-08-10,17.0,4.0,6.0384617,2.1461537,0.0,69.893326,1033.0,1020.0
2021-08-11,16.0,5.0,8.3,2.25,43.5,79.4706,1019.0,1014.0
2021-08-12,14.0,9.0,6.68,6.3119993,49.4,65.52143,1033.0,1019.0
2021-08-13,18.0,10.0,4.2,5.396,1.0,49.357143,1037.0,1033.0
2021-08-14,20.0,6.0,3.9565217,2.821739,0.0,50.338463,1034.0,1024.0
2021-08-15,22.0,5.0,6.0,1.753846,0.0,56.653328,1024.0,1018.0
2021-08-16,26.0,7.0,8.5172415,4.1,18.103449,61.82222,1018.0,1010.0
2021-08-17,17.0,12.0,10.56,6.932,72.8,76.46154,1018.0,1014.0
2021-08-18,16.0,12.0,10.884615,4.4076924,75.96154,83.846664,1019.0,1015.0
2021-08-19,17.0,12.0,7.0416665,7.1,38.333332,61.55384,1022.0,1018.0
2021-08-20,17.0,7.0,7.2,3.14,10.0,67.07857,1022.0,1020.0
2021-08-21,17.0,8.0,6.730769,3.026923,27.115385,60.173332,1027.0,1021.0
2021-08-22,17.0,5.0,6.84,1.992,4.0,67.65,1027.0,1022.0
2021-08-23,20.0,6.0,9.285714,1.7535714,5.357143,77.482346,1021.0,1014.0
2021-08-24,18.0,11.0,11.083333,5.691667,58.125,76.07693,1020.0,1016.0
2021-08-25,19.0,11.0,10.708333,5.2916665,35.208332,73.5,1018.0,1009.0
2021-08-26,16.0,10.0,10.451612,7.9419355,82.741936,80.819046,1011.0,1005.0
2021-08-27,13.0,7.0,4.413793,4.8827586,69.655174,58.449997,1023.0,1010.0
2021-08-28,13.0,5.0,3.9166667,2.783333,39.166668,63.784622,1033.0,1024.0
2021-08-29,15.0,4.0,3.12,4.1159997,0.0,56.07857,1030.0,1017.0
2021-08-30,14.0,7.0,9.379311,6.262069,72.24138,85.111755,1017.0,1015.0
2021-08-31,15.0,8.0,7.0416665,3.9958334,50.208332,63.0,1025.0,1017.0
2021-09-01,17.0,9.0,5.2083335,6.0249996,1.0416666,56.115383,1024.0,1014.0
2021-09-02,20.0,4.0,6.92,4.2359996,11.0,63.971428,1013.0,1009.0
2021-09-03,16.0,12.0,10.307693,6.4538455,71.53846,80.62666,1020.0,1013.0
2021-09-04,17.0,10.0,8.961538,5.996154,54.615383,70.98571,1019.0,1016.0
2021-09-05,16.0,9.0,8.5,4.875,66.25,74.3,1024.0,1017.0
2021-09-06,15.0,6.0,6.68,3.5679998,45.4,71.207695,1030.0,1024.0
2021-09-07,19.0,6.0,6.24,3.7,0.0,58.17857,1029.0,1024.0
2021-09-08,17.0,6.0,9.071428,3.717857,7.142857,78.93127,1024.0,1021.0
2021-09-09,29.0,7.0,7.5172415,2.9448273,0.0,47.858818,1019.0,1011.0
2021-09-10,17.0,12.0,10.2,8.432,38.8,69.80769,1019.0,1014.0
2021-09-11,18.0,11.0,11.0,6.5479994,52.4,78.950005,1019.0,1015.0
2021-09-12,16.0,10.0,11.076923,4.526923,68.07692,82.88573,1022.0,1017.0
2021-09-13,17.0,8.0,7.64,5.6280003,28.8,65.314285,1021.0,1017.0
2021-09-14,17.0,8.0,7.928571,5.207143,43.035713,70.087494,1021.0,1016.0
2021-09-15,17.0,8.0,7.125,4.3416667,35.208332,59.069233,1025.0,1021.0
2021-09-16,18.0,9.0,7.8333335,7.370833,20.833334,61.846157,1029.0,1024.0
2021-09-17,21.0,12.0,7.681818,7.195454,0.0,51.56154,1028.0,1022.0
2021-09-18,25.0,11.0,6.590909,4.0363636,1.1363636,41.687504,1017.0,1010.0
2021-09-19,17.0,12.0,11.125,7.408333,54.583332,78.06923,1017.0,1012.0
2021-09-20,17.0,10.0,8.5,5.411538,53.26923,64.99333,1028.0,1017.0
2021-09-21,20.0,9.0,6.64,4.8399997,6.0,51.31428,1028.0,1024.0
2021-09-22,27.0,6.0,7.88,2.212,0.0,51.042854,1023.0,1011.0
2021-09-23,20.0,12.0,10.52,6.048,19.0,64.57143,1018.0,1009.0
2021-09-24,20.0,13.0,11.37037,4.722222,42.407406,67.87334,1021.0,1018.0
2021-09-25,22.0,9.0,10.576923,5.303846,13.461538,66.28462,1019.0,1016.0
2021-09-26,23.0,14.0,13.12,3.332,40.4,72.06154,1018.0,1013.0
2021-09-27,18.0,14.0,10.869565,5.0086956,46.304348,68.24616,1019.0,1012.0
2021-09-28,20.0,8.0,8.96,4.4839997,16.8,62.221428,1019.0,1017.0
2021-09-29,22.0,14.0,9.461538,8.803846,20.192308,55.214283,1021.0,1018.0
2021-09-30,23.0,13.0,9.72,3.8479998,2.0,52.81429,1020.0,1014.0
2021-10-01,20.0,13.0,11.416667,7.820833,32.916668,68.34286,1018.0,1014.0
2021-10-02,16.0,8.0,7.888889,5.0888886,60.185184,66.28,1023.0,1016.0
2021-10-03,17.0,8.0,6.36,3.52,50.6,61.15714,1025.0,1022.0
2021-10-04,21.0,11.0,5.72,6.8320003,7.0,43.978573,1025.0,1019.0
2021-10-05,25.0,8.0,7.6153846,3.4653842,0.0,48.60714,1020.0,1016.0
2021-10-06,28.0,13.0,9.0,4.265384,0.0,41.673336,1017.0,1012.0
2021-10-07,25.0,12.0,10.777778,5.762963,15.740741,59.08,1014.0,1008.0
2021-10-08,19.0,14.0,10.769231,6.442307,77.88461,72.560005,1016.0,1013.0
2021-10-09,21.0,13.0,12.192307,4.034615,46.346153,70.78,1024.0,1016.0
2021-10-10,26.0,8.0,8.153846,2.4307692,0.0,45.393333,1024.0,1018.0
2021-10-11,32.0,10.0,10.857142,2.8142858,0.0,51.888237,1018.0,1013.0
2021-10-12,22.0,16.0,14.291667,5.879166,8.333333,67.39231,1016.0,1013.0
2021-10-13,22.0,14.0,13.8,6.2919993,12.8,73.09231,1013.0,1005.0
2021-10-14,17.0,14.0,12.72,5.5759997,72.6,79.715385,1014.0,1007.0
2021-10-15,18.0,12.0,8.958333,4.075,63.333332,55.969223,1017.0,1013.0
